pole_id,lon,lat
101,127.56600532268736,37.7176449978451
102,127.5665108823398,37.71781852312855
103,127.56704496617,37.71800184088289
104,127.5675485856132,37.71817470836846
105,127.56805249608176,37.718347680897274
106,127.56859046272164,37.718532311717446
107,127.56909454706988,37.7187052779784
108,127.56963518604404,37.71888171156915
109,127.5701346758348,37.71907156793022
110,127.5706775385555,37.71924738340667
111,127.57118550671744,37.71945405869933
112,127.57169713508635,37.71966880804529
113,127.57222814206168,37.71985785566981
114,127.57276611552808,37.720008024791326
115,127.57330165701934,37.7201592253049
116,127.5738244878063,37.72033096902307
117,127.57433744725277,37.72050452666985
118,127.57487275967128,37.7206881897265
119,127.5754114212444,37.72087300616315
120,127.57593342457744,37.721052106320464
121,127.57643634224992,37.72122466075344
122,127.5769675861092,37.72140696706276
123,127.5774907894374,37.72158650319344
124,127.57802211214307,37.72176877570169
125,127.5785278013322,37.72194222679463
126,127.57904671694664,37.72212027328181
127,127.57957421268809,37.72230125782755
128,127.58007599439892,37.7224734155398
129,127.58061174252866,37.72265719905682
130,127.58113099380068,37.72283533474685
131,127.58167114616168,37.7230206682531
132,127.58220459178435,37.723203681693114
133,127.58273187228976,37.723384549399576
134,127.58323262896864,37.723558506190805
135,127.58376982589147,37.72374678945149
136,127.58431102392277,37.72393280416826
137,127.58482772434166,37.72410984810037
138,127.585347123987,37.724285120528315
139,127.58586438471713,37.72446472616637
140,127.58639162239665,37.72464535136199
141,127.58692127204898,37.72482709894646
142,127.58743236141054,37.72500261330209
143,127.58793315055397,37.72517453469021
144,127.58844744656184,37.72534967712896
145,127.58898365615232,37.725532279285495
146,127.58951600882833,37.72571521654962
147,127.59005058385964,37.725900110259545
148,127.59055417422248,37.72607437467951
149,127.59107779281209,37.726255844182965
150,127.59158545156568,37.726431779432666
151,127.59211699723728,37.72660379656748
152,127.59265616499184,37.726790312197
153,127.5931924402019,37.7269755368294
154,127.59373315300776,37.72715963444253
155,127.5942484367668,37.727336261100085
156,127.59477015942836,37.727516100765705
157,127.59527552600532,37.72768758820303
158,127.59581077624364,37.72787050200455
159,127.59632953801218,37.72804694609792
160,127.59686113988964,37.72823028278343
161,127.59736513070692,37.72840152179764
162,127.59789667313945,37.728572157951696
163,127.59841654411807,37.728727475353566
164,127.59893204176508,37.7288702220316
165,127.59947837897096,37.729009949321096
166,127.60001969975312,37.72913643507886
167,127.6005867324976,37.72925705847729
168,127.60111991330567,37.72935947857991
169,127.6016604586546,37.72945242523025
170,127.60222981668976,37.72953864465976
171,127.60280074443924,37.72961546475799
172,127.60335686044648,37.729674674845455
173,127.60393291623365,37.729731766998974
174,127.60447799065172,37.72978134869341
175,127.60505313271425,37.7298317451479
176,127.60562809898516,37.729882604259
177,127.60619337095994,37.729933175953775
178,127.6067379481592,37.729982351912206
179,127.60728094578,37.730031393972006
180,127.60786365956776,37.73008401896648
181,127.6084478069312,37.73013701264156
182,127.60902533468457,37.73019190375491
183,127.60956924634829,37.73025095133525
184,127.6101503367909,37.730322895823456
185,127.61072904943552,37.73039920881422
186,127.61130657912022,37.73049190854246
187,127.61186508512839,37.73058661080299
188,127.61243169126638,37.730686963597336
189,127.6129697646111,37.730790469932096
190,127.61350605088587,37.73090250677711
191,127.6140610844704,37.73102737649291
192,127.61461611507715,37.73115998107373
193,127.6151556578124,37.73129177105452
194,127.61567093264848,37.73143687599553
195,127.61619951814735,37.731589524268266
196,127.61674613332674,37.731750587388994
197,127.61725798755532,37.731914931555785
198,127.6177797021066,37.73208644369326
199,127.61828433757564,37.73226292335471
200,127.57187401329452,37.719404838959925
201,127.57240452645816,37.71954880778686
202,127.57293163722937,37.719714090902784
203,127.5734726317799,37.7199002350559
204,127.57400130341274,37.720079027934965
205,127.57450941374859,37.72025336321925
206,127.5750100109126,37.72042516943157
207,127.57554686076448,37.72060941212814
208,127.57606146746156,37.72078592488644
209,127.5765670963283,37.72095948402959
210,127.57707894148459,37.72113504021912
211,127.57758848616062,37.721309916297
212,127.5780900611294,37.72148200218391
213,127.57859411693325,37.72165489403002
214,127.57911748394253,37.72183446115774
215,127.57963880101352,37.722013320691595
216,127.58017421504069,37.722196996158885
217,127.58071223623132,37.722381626467495
218,127.58123902463184,37.72256232143622
219,127.5817734605674,37.7227456438344
220,127.58230851630933,37.7229292481902
221,127.58282308044892,37.72310576638851
222,127.58333264622271,37.72328501820408
223,127.58385535833195,37.72346517198143
224,127.58438659099897,37.72364679337366
225,127.58491650128892,37.72383038336429
226,127.58542657734105,37.72400740389058
227,127.5859266608152,37.72417890407279
228,127.58643443849984,37.724350018586605
229,127.58694438862052,37.7245238332672
230,127.58746613150002,37.72470372876178
231,127.58797606752243,37.72487879707597
232,127.5884797495918,37.7250515353266
233,127.58899956678796,37.725230025622416
234,127.58951028432163,37.725405680422874
235,127.5900180008474,37.72558117772058
236,127.5905198143489,37.725754653594414
237,127.59102475974328,37.72592691885506
238,127.59155854493287,37.72610232627749
239,127.59208413866256,37.72628340372513
240,127.59258515371516,37.72645692236525
241,127.59312540268928,37.726640457552016
242,127.59364861460814,37.72681954010421
243,127.5941752412322,37.72700073495184
244,127.59467742579652,37.72717149833464
245,127.59520733846507,37.72735078240655
246,127.59574332887732,37.72753846400337
247,127.59628271322688,37.727719723889145
248,127.59678253921037,37.72789308040526
249,127.59731231297376,37.72807453867888
250,127.59784096376866,37.72824860941394
251,127.59838434502474,37.72841489967413
252,127.5989210963862,37.728566672853205
253,127.59944702910796,37.72870378530622
254,127.5999710736994,37.72882955398084
255,127.60052931111404,37.728951366252154
256,127.60110115745684,37.72906377392412
257,127.6016517798912,37.72916023565966
258,127.602206911204,37.72924617257792
259,127.60278093571776,37.729329381438205
260,127.60333894368269,37.72938550233325
261,127.6039119428606,37.72943989360179
262,127.60447361124974,37.72948978575376
263,127.60504245905278,37.72954385950107
264,127.60560419332246,37.72959250990656
265,127.60616847552033,37.729644386303846
266,127.60674493082541,37.729696418101526
267,127.60730014566128,37.729746590217744
268,127.60786952618407,37.72979799933207
269,127.60844559697549,37.72985006580125
270,127.60900778424394,37.729900808676554
271,127.60958130662304,37.729952564811256
272,127.61016372431553,37.7300079788735
273,127.61073679951043,37.73006864679348
274,127.6113092555936,37.73014202019847
275,127.61187307338106,37.73022605323722
276,127.61242490504569,37.73032716294322
277,127.61299019863816,37.730441484778616
278,127.61354274525038,37.73056984583236
279,127.61408202451332,37.73069998534239
280,127.6146334166104,37.73084519690982
281,127.61518562724336,37.73099905420835
282,127.61572637369935,37.73116770811215
283,127.6162580025948,37.73134519223273
284,127.61678411972515,37.73153255053302
285,127.61730756310313,37.731727621755645
286,127.61781508470428,37.73192617782815
287,127.61833586945183,37.732129922986815
288,127.6186969302479,37.73216696624922
289,127.6181934685993,37.7319654676401
290,127.61770044692076,37.73176749904229
291,127.61717765980985,37.7315623558352
292,127.61666828622816,37.73137193783296
293,127.61614914039419,37.73120060783472
294,127.61563319436193,37.73103087372269
295,127.61511724254461,37.73087282738931
296,127.61458169520876,37.73072057129319
297,127.61404746018752,37.730581663339386
298,127.6134931449524,37.7304497696383
299,127.61295737268723,37.7303354418405
300,127.61239336244836,37.73022246948033
301,127.6118466572948,37.73013109945716
302,127.61130508045066,37.730040410335135
303,127.61075396464096,37.729971304242746
304,127.61019174571209,37.72990790631212
305,127.60964240805912,37.72985293292043
306,127.60909659817175,37.72980362114506
307,127.60854263347537,37.72975361549285
308,127.60797004413236,37.7297019409296
309,127.60739685262112,37.729650160402045
310,127.60682425908912,37.72959844292109
311,127.60627303452448,37.72954862287146
312,127.60569483468664,37.72950112272788
313,127.60512618341131,37.72945062708072
314,127.60457871079448,37.72939923464035
315,127.60400407465856,37.7293467204299
316,127.60345383893316,37.7292965496716
317,127.6029089236292,37.72922499167223
318,127.6023278703772,37.7291571381833
319,127.60178985003726,37.72907609022759
320,127.60121360158708,37.7289771043578
321,127.60064982400743,37.72886830561456
322,127.60010774398144,37.72875194156621
323,127.59956193269797,37.72862288023365
324,127.5990303541122,37.728485819636745
325,127.59850577498344,37.72833914552608
326,127.5979671912368,37.72817612859552
327,127.59742990401828,37.72800104468492
328,127.59690394920068,37.727820885209695
329,127.59636660261896,37.72763877860708
330,127.59583682349815,37.72745769169868
331,127.59530748630392,37.72727969024192
332,127.59476989639326,37.727092423395966
333,127.59423772271252,37.726905082023
334,127.59370400736395,37.72672233686063
335,127.59316169047815,37.72654190165496
336,127.59265944286754,37.72636845863703
337,127.59214620382404,37.72619547010696
338,127.59164344222695,37.72602428466364
339,127.59113408460364,37.72584909126789
340,127.59061526646904,37.72566685333928
341,127.59009907756236,37.72548767697533
342,127.58957123989624,37.72530701107942
343,127.58905610189476,37.72513266023231
344,127.5885466642276,37.72495978068483
345,127.5880433220408,37.72478701016048
346,127.58750555000552,37.72460145331259
347,127.5869750822445,37.72442103968204
348,127.5864596730728,37.72424371523036
349,127.58595628284895,37.72406930119741
350,127.58541917128434,37.723884940976426
351,127.5848804958926,37.72370167162232
352,127.584348234365,37.723520876800045
353,127.58383176225556,37.723343940629576
354,127.58329532783344,37.72315341038137
355,127.58276921000385,37.72297343252367
356,127.5822441094881,37.72279330189773
357,127.58172583358626,37.7226154403748
358,127.58119832104639,37.72243453468412
359,127.58069335342059,37.72226129361377
360,127.58019198596558,37.722089275382686
361,127.57967309823157,37.72191127035314
362,127.579138157034,37.72172768225404
363,127.57862927983184,37.721553102018085
364,127.57809207090624,37.72136883274422
365,127.57757160189834,37.72119029224744
